"DIM1","Näitaja","TIME","Vaatlusperiood","Value","Flag Codes","Flags"
"110","14.2.2. Liivi lahe räime kudekarja biomassi piirväärtus, tonni","2003","2003",60000,,
"110","14.2.2. Liivi lahe räime kudekarja biomassi piirväärtus, tonni","2004","2004",60000,,
"110","14.2.2. Liivi lahe räime kudekarja biomassi piirväärtus, tonni","2005","2005",60000,,
"110","14.2.2. Liivi lahe räime kudekarja biomassi piirväärtus, tonni","2006","2006",60000,,
"110","14.2.2. Liivi lahe räime kudekarja biomassi piirväärtus, tonni","2007","2007",60000,,
"110","14.2.2. Liivi lahe räime kudekarja biomassi piirväärtus, tonni","2008","2008",60000,,
"110","14.2.2. Liivi lahe räime kudekarja biomassi piirväärtus, tonni","2009","2009",60000,,
"110","14.2.2. Liivi lahe räime kudekarja biomassi piirväärtus, tonni","2010","2010",60000,,
"110","14.2.2. Liivi lahe räime kudekarja biomassi piirväärtus, tonni","2011","2011",60000,,
"110","14.2.2. Liivi lahe räime kudekarja biomassi piirväärtus, tonni","2012","2012",60000,,
"110","14.2.2. Liivi lahe räime kudekarja biomassi piirväärtus, tonni","2013","2013",60000,,
"110","14.2.2. Liivi lahe räime kudekarja biomassi piirväärtus, tonni","2014","2014",60000,,
"110","14.2.2. Liivi lahe räime kudekarja biomassi piirväärtus, tonni","2015","2015",60000,,
"110","14.2.2. Liivi lahe räime kudekarja biomassi piirväärtus, tonni","2016","2016",60000,,
"110","14.2.2. Liivi lahe räime kudekarja biomassi piirväärtus, tonni","2017","2017",60000,,
"41","4.6. Õpinguid mittejätkavate madala haridustasemega 18–24-aastaste noorte osatähtsus, %","2000","2000",15.1,,
"41","4.6. Õpinguid mittejätkavate madala haridustasemega 18–24-aastaste noorte osatähtsus, %","2001","2001",14.7,,
"41","4.6. Õpinguid mittejätkavate madala haridustasemega 18–24-aastaste noorte osatähtsus, %","2002","2002",13.6,,
"41","4.6. Õpinguid mittejätkavate madala haridustasemega 18–24-aastaste noorte osatähtsus, %","2003","2003",13.7,,
"41","4.6. Õpinguid mittejätkavate madala haridustasemega 18–24-aastaste noorte osatähtsus, %","2004","2004",13.9,,
"41","4.6. Õpinguid mittejätkavate madala haridustasemega 18–24-aastaste noorte osatähtsus, %","2005","2005",14,,
"41","4.6. Õpinguid mittejätkavate madala haridustasemega 18–24-aastaste noorte osatähtsus, %","2006","2006",13.4,,
"41","4.6. Õpinguid mittejätkavate madala haridustasemega 18–24-aastaste noorte osatähtsus, %","2007","2007",14.4,,
"41","4.6. Õpinguid mittejätkavate madala haridustasemega 18–24-aastaste noorte osatähtsus, %","2008","2008",14,,
"41","4.6. Õpinguid mittejätkavate madala haridustasemega 18–24-aastaste noorte osatähtsus, %","2009","2009",13.5,,
"41","4.6. Õpinguid mittejätkavate madala haridustasemega 18–24-aastaste noorte osatähtsus, %","2010","2010",11,,
"41","4.6. Õpinguid mittejätkavate madala haridustasemega 18–24-aastaste noorte osatähtsus, %","2011","2011",10.6,,
"41","4.6. Õpinguid mittejätkavate madala haridustasemega 18–24-aastaste noorte osatähtsus, %","2012","2012",10.3,,
"41","4.6. Õpinguid mittejätkavate madala haridustasemega 18–24-aastaste noorte osatähtsus, %","2013","2013",9.7,,
"41","4.6. Õpinguid mittejätkavate madala haridustasemega 18–24-aastaste noorte osatähtsus, %","2014","2014",12,,
"41","4.6. Õpinguid mittejätkavate madala haridustasemega 18–24-aastaste noorte osatähtsus, %","2015","2015",12.2,,
"41","4.6. Õpinguid mittejätkavate madala haridustasemega 18–24-aastaste noorte osatähtsus, %","2016","2016",10.9,,
"41","4.6. Õpinguid mittejätkavate madala haridustasemega 18–24-aastaste noorte osatähtsus, %","2017","2017",10.8,,
"90","11.1. Heas ja rahuldavas seisukorras ehitismälestiste osatähtsus, %","2017","2017",65,,
"18","3.4.2. Surmaga lõppenud tööõnnetuste arv 100 000 elaniku kohta","2000","2000",27,,
"18","3.4.2. Surmaga lõppenud tööõnnetuste arv 100 000 elaniku kohta","2001","2001",36,,
"18","3.4.2. Surmaga lõppenud tööõnnetuste arv 100 000 elaniku kohta","2002","2002",39,,
"18","3.4.2. Surmaga lõppenud tööõnnetuste arv 100 000 elaniku kohta","2003","2003",33,,
"18","3.4.2. Surmaga lõppenud tööõnnetuste arv 100 000 elaniku kohta","2004","2004",34,,
"18","3.4.2. Surmaga lõppenud tööõnnetuste arv 100 000 elaniku kohta","2005","2005",24,,
"18","3.4.2. Surmaga lõppenud tööõnnetuste arv 100 000 elaniku kohta","2006","2006",27,,
"18","3.4.2. Surmaga lõppenud tööõnnetuste arv 100 000 elaniku kohta","2007","2007",21,,
"18","3.4.2. Surmaga lõppenud tööõnnetuste arv 100 000 elaniku kohta","2008","2008",21,,
"18","3.4.2. Surmaga lõppenud tööõnnetuste arv 100 000 elaniku kohta","2009","2009",19,,
"18","3.4.2. Surmaga lõppenud tööõnnetuste arv 100 000 elaniku kohta","2010","2010",17,,
"18","3.4.2. Surmaga lõppenud tööõnnetuste arv 100 000 elaniku kohta","2011","2011",19,,
"18","3.4.2. Surmaga lõppenud tööõnnetuste arv 100 000 elaniku kohta","2012","2012",15,,
"18","3.4.2. Surmaga lõppenud tööõnnetuste arv 100 000 elaniku kohta","2013","2013",20,,
"18","3.4.2. Surmaga lõppenud tööõnnetuste arv 100 000 elaniku kohta","2014","2014",16,,
"18","3.4.2. Surmaga lõppenud tööõnnetuste arv 100 000 elaniku kohta","2015","2015",17,,
"18","3.4.2. Surmaga lõppenud tööõnnetuste arv 100 000 elaniku kohta","2016","2016",26,,
"18","3.4.2. Surmaga lõppenud tööõnnetuste arv 100 000 elaniku kohta","2017","2017",9,,
"67","9.2. Teadlaste ja inseneride arv 100 000 elaniku kohta","2000","2000",190,,
"67","9.2. Teadlaste ja inseneride arv 100 000 elaniku kohta","2001","2001",193,,
"67","9.2. Teadlaste ja inseneride arv 100 000 elaniku kohta","2002","2002",221,,
"67","9.2. Teadlaste ja inseneride arv 100 000 elaniku kohta","2003","2003",227,,
"67","9.2. Teadlaste ja inseneride arv 100 000 elaniku kohta","2004","2004",247,,
"67","9.2. Teadlaste ja inseneride arv 100 000 elaniku kohta","2005","2005",245,,
"67","9.2. Teadlaste ja inseneride arv 100 000 elaniku kohta","2006","2006",260,,
"67","9.2. Teadlaste ja inseneride arv 100 000 elaniku kohta","2007","2007",275,,
"67","9.2. Teadlaste ja inseneride arv 100 000 elaniku kohta","2008","2008",297,,
"67","9.2. Teadlaste ja inseneride arv 100 000 elaniku kohta","2009","2009",323,,
"67","9.2. Teadlaste ja inseneride arv 100 000 elaniku kohta","2010","2010",306,,
"67","9.2. Teadlaste ja inseneride arv 100 000 elaniku kohta","2011","2011",339,,
"67","9.2. Teadlaste ja inseneride arv 100 000 elaniku kohta","2012","2012",346,,
"67","9.2. Teadlaste ja inseneride arv 100 000 elaniku kohta","2013","2013",334,,
"67","9.2. Teadlaste ja inseneride arv 100 000 elaniku kohta","2014","2014",329,,
"67","9.2. Teadlaste ja inseneride arv 100 000 elaniku kohta","2015","2015",319,,
"67","9.2. Teadlaste ja inseneride arv 100 000 elaniku kohta","2016","2016",330,,
"4","1.3. Kodumajapidamiste säästumäär, %","2000","2000",8.31,,
"4","1.3. Kodumajapidamiste säästumäär, %","2001","2001",5.07,,
"4","1.3. Kodumajapidamiste säästumäär, %","2002","2002",-2.06,,
"4","1.3. Kodumajapidamiste säästumäär, %","2003","2003",-2.18,,
"4","1.3. Kodumajapidamiste säästumäär, %","2004","2004",-2.61,,
"4","1.3. Kodumajapidamiste säästumäär, %","2005","2005",-1.89,,
"4","1.3. Kodumajapidamiste säästumäär, %","2006","2006",-3.91,,
"4","1.3. Kodumajapidamiste säästumäär, %","2007","2007",-0.26,,
"4","1.3. Kodumajapidamiste säästumäär, %","2008","2008",7.52,,
"4","1.3. Kodumajapidamiste säästumäär, %","2009","2009",12.87,,
"4","1.3. Kodumajapidamiste säästumäär, %","2010","2010",9.84,,
"4","1.3. Kodumajapidamiste säästumäär, %","2011","2011",9.89,,
"4","1.3. Kodumajapidamiste säästumäär, %","2012","2012",9.8,,
"4","1.3. Kodumajapidamiste säästumäär, %","2013","2013",9.11,,
"4","1.3. Kodumajapidamiste säästumäär, %","2014","2014",10.72,,
"4","1.3. Kodumajapidamiste säästumäär, %","2015","2015",11.66,,
"4","1.3. Kodumajapidamiste säästumäär, %","2016","2016",11.28,,
"104","13.1. Kasvuhoonegaaside heitkogused SKP euro kohta, kg","2000","2000",1.62,,
"104","13.1. Kasvuhoonegaaside heitkogused SKP euro kohta, kg","2001","2001",1.56,,
"104","13.1. Kasvuhoonegaaside heitkogused SKP euro kohta, kg","2002","2002",1.43,,
"104","13.1. Kasvuhoonegaaside heitkogused SKP euro kohta, kg","2003","2003",1.47,,
"104","13.1. Kasvuhoonegaaside heitkogused SKP euro kohta, kg","2004","2004",1.41,,
"104","13.1. Kasvuhoonegaaside heitkogused SKP euro kohta, kg","2005","2005",1.27,,
"104","13.1. Kasvuhoonegaaside heitkogused SKP euro kohta, kg","2006","2006",1.11,,
"104","13.1. Kasvuhoonegaaside heitkogused SKP euro kohta, kg","2007","2007",1.24,,
"104","13.1. Kasvuhoonegaaside heitkogused SKP euro kohta, kg","2008","2008",1.18,,
"104","13.1. Kasvuhoonegaaside heitkogused SKP euro kohta, kg","2009","2009",1.16,,
"104","13.1. Kasvuhoonegaaside heitkogused SKP euro kohta, kg","2010","2010",1.44,,
"104","13.1. Kasvuhoonegaaside heitkogused SKP euro kohta, kg","2011","2011",1.34,,
"104","13.1. Kasvuhoonegaaside heitkogused SKP euro kohta, kg","2012","2012",1.22,,
"104","13.1. Kasvuhoonegaaside heitkogused SKP euro kohta, kg","2013","2013",1.3,,
"104","13.1. Kasvuhoonegaaside heitkogused SKP euro kohta, kg","2014","2014",1.22,,
"104","13.1. Kasvuhoonegaaside heitkogused SKP euro kohta, kg","2015","2015",1.02,,
"104","13.1. Kasvuhoonegaaside heitkogused SKP euro kohta, kg","2016","2016",1.09,,
"153","18.3. Eesti keele kõnelejate arv, tuhat","2000","2000",714,,
"153","18.3. Eesti keele kõnelejate arv, tuhat","2001","2001",709,,
"153","18.3. Eesti keele kõnelejate arv, tuhat","2002","2002",712,,
"153","18.3. Eesti keele kõnelejate arv, tuhat","2003","2003",711,,
"153","18.3. Eesti keele kõnelejate arv, tuhat","2004","2004",706,,
"153","18.3. Eesti keele kõnelejate arv, tuhat","2005","2005",704,,
"153","18.3. Eesti keele kõnelejate arv, tuhat","2006","2006",705,,
"153","18.3. Eesti keele kõnelejate arv, tuhat","2007","2007",701,,
"153","18.3. Eesti keele kõnelejate arv, tuhat","2008","2008",702,,
"153","18.3. Eesti keele kõnelejate arv, tuhat","2009","2009",700,,
"153","18.3. Eesti keele kõnelejate arv, tuhat","2010","2010",697,,
"153","18.3. Eesti keele kõnelejate arv, tuhat","2011","2011",690,,
"153","18.3. Eesti keele kõnelejate arv, tuhat","2012","2012",683,,
"153","18.3. Eesti keele kõnelejate arv, tuhat","2013","2013",675,,
"153","18.3. Eesti keele kõnelejate arv, tuhat","2014","2014",672,,
"153","18.3. Eesti keele kõnelejate arv, tuhat","2015","2015",670,,
"153","18.3. Eesti keele kõnelejate arv, tuhat","2016","2016",673,,
"153","18.3. Eesti keele kõnelejate arv, tuhat","2017","2017",656,,
"99","12.3. Ohtlike jäätmete taaskasutuse määr, %","2002","2002",5.1,,
"99","12.3. Ohtlike jäätmete taaskasutuse määr, %","2003","2003",6.5,,
"99","12.3. Ohtlike jäätmete taaskasutuse määr, %","2004","2004",7.4,,
"99","12.3. Ohtlike jäätmete taaskasutuse määr, %","2005","2005",6.8,,
"99","12.3. Ohtlike jäätmete taaskasutuse määr, %","2006","2006",9,,
"99","12.3. Ohtlike jäätmete taaskasutuse määr, %","2007","2007",13,,
"99","12.3. Ohtlike jäätmete taaskasutuse määr, %","2008","2008",17,,
"99","12.3. Ohtlike jäätmete taaskasutuse määr, %","2009","2009",15,,
"99","12.3. Ohtlike jäätmete taaskasutuse määr, %","2010","2010",12.9,,
"99","12.3. Ohtlike jäätmete taaskasutuse määr, %","2011","2011",12.2,,
"99","12.3. Ohtlike jäätmete taaskasutuse määr, %","2012","2012",19.9,,
"99","12.3. Ohtlike jäätmete taaskasutuse määr, %","2013","2013",17.2,,
"99","12.3. Ohtlike jäätmete taaskasutuse määr, %","2014","2014",13.9,,
"99","12.3. Ohtlike jäätmete taaskasutuse määr, %","2015","2015",16,,
"99","12.3. Ohtlike jäätmete taaskasutuse määr, %","2016","2016",4,,
"122","15.1.3. Kaitstavate alade osatähtsus Ida-Viru maakonnas, %","2017","2017",20.8,,
"116","14.2.8. Läänemere lääneosa tursa kudekarja biomassi piirväärtus, tonni","2000","2000",38700,,
"116","14.2.8. Läänemere lääneosa tursa kudekarja biomassi piirväärtus, tonni","2001","2001",38700,,
"116","14.2.8. Läänemere lääneosa tursa kudekarja biomassi piirväärtus, tonni","2002","2002",38700,,
"116","14.2.8. Läänemere lääneosa tursa kudekarja biomassi piirväärtus, tonni","2003","2003",38700,,
"116","14.2.8. Läänemere lääneosa tursa kudekarja biomassi piirväärtus, tonni","2004","2004",38700,,
"116","14.2.8. Läänemere lääneosa tursa kudekarja biomassi piirväärtus, tonni","2005","2005",38700,,
"116","14.2.8. Läänemere lääneosa tursa kudekarja biomassi piirväärtus, tonni","2006","2006",38700,,
"116","14.2.8. Läänemere lääneosa tursa kudekarja biomassi piirväärtus, tonni","2007","2007",38700,,
"116","14.2.8. Läänemere lääneosa tursa kudekarja biomassi piirväärtus, tonni","2008","2008",38700,,
"116","14.2.8. Läänemere lääneosa tursa kudekarja biomassi piirväärtus, tonni","2009","2009",38700,,
"116","14.2.8. Läänemere lääneosa tursa kudekarja biomassi piirväärtus, tonni","2010","2010",38700,,
"116","14.2.8. Läänemere lääneosa tursa kudekarja biomassi piirväärtus, tonni","2011","2011",38700,,
"116","14.2.8. Läänemere lääneosa tursa kudekarja biomassi piirväärtus, tonni","2012","2012",38700,,
"116","14.2.8. Läänemere lääneosa tursa kudekarja biomassi piirväärtus, tonni","2013","2013",38700,,
"116","14.2.8. Läänemere lääneosa tursa kudekarja biomassi piirväärtus, tonni","2014","2014",38700,,
"116","14.2.8. Läänemere lääneosa tursa kudekarja biomassi piirväärtus, tonni","2015","2015",38700,,
"116","14.2.8. Läänemere lääneosa tursa kudekarja biomassi piirväärtus, tonni","2016","2016",38700,,
"116","14.2.8. Läänemere lääneosa tursa kudekarja biomassi piirväärtus, tonni","2017","2017",38700,,
"22","3.7.1. Nakatumine HIV-ga 100 000 elaniku kohta","2000","2000",28.47723,,
"22","3.7.1. Nakatumine HIV-ga 100 000 elaniku kohta","2001","2001",108.05651,,
"22","3.7.1. Nakatumine HIV-ga 100 000 elaniku kohta","2002","2002",66.16892,,
"22","3.7.1. Nakatumine HIV-ga 100 000 elaniku kohta","2003","2003",62.05871,,
"22","3.7.1. Nakatumine HIV-ga 100 000 elaniku kohta","2004","2004",55.066,,
"22","3.7.1. Nakatumine HIV-ga 100 000 elaniku kohta","2005","2005",46.13338,,
"22","3.7.1. Nakatumine HIV-ga 100 000 elaniku kohta","2006","2006",49.71914,,
"22","3.7.1. Nakatumine HIV-ga 100 000 elaniku kohta","2007","2007",47.17994,,
"22","3.7.1. Nakatumine HIV-ga 100 000 elaniku kohta","2008","2008",40.65116,,
"22","3.7.1. Nakatumine HIV-ga 100 000 elaniku kohta","2009","2009",30.66544,,
"22","3.7.1. Nakatumine HIV-ga 100 000 elaniku kohta","2010","2010",27.75788,,
"22","3.7.1. Nakatumine HIV-ga 100 000 elaniku kohta","2011","2011",27.61342,,
"22","3.7.1. Nakatumine HIV-ga 100 000 elaniku kohta","2012","2012",23.815,,
"22","3.7.1. Nakatumine HIV-ga 100 000 elaniku kohta","2013","2013",24.65863,,
"22","3.7.1. Nakatumine HIV-ga 100 000 elaniku kohta","2014","2014",22.13694,,
"22","3.7.1. Nakatumine HIV-ga 100 000 elaniku kohta","2015","2015",20.55935,,
"22","3.7.1. Nakatumine HIV-ga 100 000 elaniku kohta","2016","2016",17.40196,,
"22","3.7.1. Nakatumine HIV-ga 100 000 elaniku kohta","2017","2017",16.64205,,
"76","10.1. Sissetulek leibkonnaliikme kohta aastas, eurot","2003","2003",3244,,
"76","10.1. Sissetulek leibkonnaliikme kohta aastas, eurot","2004","2004",3630,,
"76","10.1. Sissetulek leibkonnaliikme kohta aastas, eurot","2005","2005",4355,,
"76","10.1. Sissetulek leibkonnaliikme kohta aastas, eurot","2006","2006",5304,,
"76","10.1. Sissetulek leibkonnaliikme kohta aastas, eurot","2007","2007",6333,,
"76","10.1. Sissetulek leibkonnaliikme kohta aastas, eurot","2008","2008",7206,,
"76","10.1. Sissetulek leibkonnaliikme kohta aastas, eurot","2009","2009",6782,,
"76","10.1. Sissetulek leibkonnaliikme kohta aastas, eurot","2010","2010",6570,,
"76","10.1. Sissetulek leibkonnaliikme kohta aastas, eurot","2011","2011",7119,,
"76","10.1. Sissetulek leibkonnaliikme kohta aastas, eurot","2012","2012",8211,,
"76","10.1. Sissetulek leibkonnaliikme kohta aastas, eurot","2013","2013",8820,,
"76","10.1. Sissetulek leibkonnaliikme kohta aastas, eurot","2014","2014",9490,,
"76","10.1. Sissetulek leibkonnaliikme kohta aastas, eurot","2015","2015",10102,,
"76","10.1. Sissetulek leibkonnaliikme kohta aastas, eurot","2016","2016",10941,,
"82","10.1.2. Lastega leibkonna sissetulek leibkonnaliikme kohta, eurot","2003","2003",3305,,
"82","10.1.2. Lastega leibkonna sissetulek leibkonnaliikme kohta, eurot","2004","2004",3728,,
"82","10.1.2. Lastega leibkonna sissetulek leibkonnaliikme kohta, eurot","2005","2005",4373,,
"82","10.1.2. Lastega leibkonna sissetulek leibkonnaliikme kohta, eurot","2006","2006",5446,,
"82","10.1.2. Lastega leibkonna sissetulek leibkonnaliikme kohta, eurot","2007","2007",6486,,
"82","10.1.2. Lastega leibkonna sissetulek leibkonnaliikme kohta, eurot","2008","2008",7305,,
"82","10.1.2. Lastega leibkonna sissetulek leibkonnaliikme kohta, eurot","2009","2009",6975,,
"82","10.1.2. Lastega leibkonna sissetulek leibkonnaliikme kohta, eurot","2010","2010",6846,,
"82","10.1.2. Lastega leibkonna sissetulek leibkonnaliikme kohta, eurot","2011","2011",7483,,
"82","10.1.2. Lastega leibkonna sissetulek leibkonnaliikme kohta, eurot","2012","2012",8714,,
"82","10.1.2. Lastega leibkonna sissetulek leibkonnaliikme kohta, eurot","2013","2013",9335,,
"82","10.1.2. Lastega leibkonna sissetulek leibkonnaliikme kohta, eurot","2014","2014",9871,,
"82","10.1.2. Lastega leibkonna sissetulek leibkonnaliikme kohta, eurot","2015","2015",10676,,
"82","10.1.2. Lastega leibkonna sissetulek leibkonnaliikme kohta, eurot","2016","2016",11652,,
"128","15.1.9. Kaitstavate alade osatähtsus Pärnu maakonnas, %","2017","2017",26.7,,
"62","8.4. Tööhõive määr, %","2000","2000",66.6,,
"62","8.4. Tööhõive määr, %","2001","2001",67.4,,
"62","8.4. Tööhõive määr, %","2002","2002",68,,
"62","8.4. Tööhõive määr, %","2003","2003",69.6,,
"62","8.4. Tööhõive määr, %","2004","2004",70.3,,
"62","8.4. Tööhõive määr, %","2005","2005",72,,
"62","8.4. Tööhõive määr, %","2006","2006",75.9,,
"62","8.4. Tööhõive määr, %","2007","2007",76.9,,
"62","8.4. Tööhõive määr, %","2008","2008",77.1,,
"62","8.4. Tööhõive määr, %","2009","2009",70,,
"62","8.4. Tööhõive määr, %","2010","2010",66.8,,
"62","8.4. Tööhõive määr, %","2011","2011",70.6,,
"62","8.4. Tööhõive määr, %","2012","2012",72.2,,
"62","8.4. Tööhõive määr, %","2013","2013",73.3,,
"62","8.4. Tööhõive määr, %","2014","2014",74.3,,
"62","8.4. Tööhõive määr, %","2015","2015",76.5,,
"62","8.4. Tööhõive määr, %","2016","2016",76.6,,
"62","8.4. Tööhõive määr, %","2017","2017",78.7,,
"36","4.3. Algtasemel digipädevusega elanike osatähtsus 16–74-aastaste hulgas, %","2017","2017",25,,
"85","10.1.2.3. Kahe lapsega paari leibkonna sissetulek leibkonnaliikme kohta, eurot","2003","2003",3553,,
"85","10.1.2.3. Kahe lapsega paari leibkonna sissetulek leibkonnaliikme kohta, eurot","2004","2004",4186,,
"85","10.1.2.3. Kahe lapsega paari leibkonna sissetulek leibkonnaliikme kohta, eurot","2005","2005",4688,,
"85","10.1.2.3. Kahe lapsega paari leibkonna sissetulek leibkonnaliikme kohta, eurot","2006","2006",6532,,
"85","10.1.2.3. Kahe lapsega paari leibkonna sissetulek leibkonnaliikme kohta, eurot","2007","2007",7070,,
"85","10.1.2.3. Kahe lapsega paari leibkonna sissetulek leibkonnaliikme kohta, eurot","2008","2008",7824,,
"85","10.1.2.3. Kahe lapsega paari leibkonna sissetulek leibkonnaliikme kohta, eurot","2009","2009",7595,,
"85","10.1.2.3. Kahe lapsega paari leibkonna sissetulek leibkonnaliikme kohta, eurot","2010","2010",7812,,
"85","10.1.2.3. Kahe lapsega paari leibkonna sissetulek leibkonnaliikme kohta, eurot","2011","2011",8324,,
"85","10.1.2.3. Kahe lapsega paari leibkonna sissetulek leibkonnaliikme kohta, eurot","2012","2012",9821,,
"85","10.1.2.3. Kahe lapsega paari leibkonna sissetulek leibkonnaliikme kohta, eurot","2013","2013",10807,,
"85","10.1.2.3. Kahe lapsega paari leibkonna sissetulek leibkonnaliikme kohta, eurot","2014","2014",11176,,
"85","10.1.2.3. Kahe lapsega paari leibkonna sissetulek leibkonnaliikme kohta, eurot","2015","2015",11818,,
"85","10.1.2.3. Kahe lapsega paari leibkonna sissetulek leibkonnaliikme kohta, eurot","2016","2016",12605,,
"136","15.3. Happevihma põhjustavate gaaside heide, 1000 tonni hapestumise ekvivalenti","2000","2000",3,,
"136","15.3. Happevihma põhjustavate gaaside heide, 1000 tonni hapestumise ekvivalenti","2001","2001",2.8,,
"136","15.3. Happevihma põhjustavate gaaside heide, 1000 tonni hapestumise ekvivalenti","2002","2002",2.7,,
"136","15.3. Happevihma põhjustavate gaaside heide, 1000 tonni hapestumise ekvivalenti","2003","2003",3.1,,
"136","15.3. Happevihma põhjustavate gaaside heide, 1000 tonni hapestumise ekvivalenti","2004","2004",2.8,,
"136","15.3. Happevihma põhjustavate gaaside heide, 1000 tonni hapestumise ekvivalenti","2005","2005",2.4,,
"136","15.3. Happevihma põhjustavate gaaside heide, 1000 tonni hapestumise ekvivalenti","2006","2006",2.2,,
"136","15.3. Happevihma põhjustavate gaaside heide, 1000 tonni hapestumise ekvivalenti","2007","2007",2.8,,
"136","15.3. Happevihma põhjustavate gaaside heide, 1000 tonni hapestumise ekvivalenti","2008","2008",2.2,,
"136","15.3. Happevihma põhjustavate gaaside heide, 1000 tonni hapestumise ekvivalenti","2009","2009",1.7,,
"136","15.3. Happevihma põhjustavate gaaside heide, 1000 tonni hapestumise ekvivalenti","2010","2010",2.6,,
"136","15.3. Happevihma põhjustavate gaaside heide, 1000 tonni hapestumise ekvivalenti","2011","2011",2.3,,
"136","15.3. Happevihma põhjustavate gaaside heide, 1000 tonni hapestumise ekvivalenti","2012","2012",1.3,,
"136","15.3. Happevihma põhjustavate gaaside heide, 1000 tonni hapestumise ekvivalenti","2013","2013",1.1,,
"136","15.3. Happevihma põhjustavate gaaside heide, 1000 tonni hapestumise ekvivalenti","2014","2014",1.3,,
"136","15.3. Happevihma põhjustavate gaaside heide, 1000 tonni hapestumise ekvivalenti","2015","2015",1,,
"136","15.3. Happevihma põhjustavate gaaside heide, 1000 tonni hapestumise ekvivalenti","2016","2016",0.9,,
"19","3.5.1. Raviga välditavad surmad","2014","2014",2662,,
"19","3.5.1. Raviga välditavad surmad","2015","2015",2546,,
"19","3.5.1. Raviga välditavad surmad","2016","2016",2468,,
"56","7.3. Energiakulutuste osatähtsus kodumajapidamiste kogukulutustes, %","2000","2000",10.3,,
"56","7.3. Energiakulutuste osatähtsus kodumajapidamiste kogukulutustes, %","2001","2001",10.7,,
"56","7.3. Energiakulutuste osatähtsus kodumajapidamiste kogukulutustes, %","2002","2002",10.1,,
"56","7.3. Energiakulutuste osatähtsus kodumajapidamiste kogukulutustes, %","2003","2003",9.8,,
"56","7.3. Energiakulutuste osatähtsus kodumajapidamiste kogukulutustes, %","2004","2004",9.5,,
"56","7.3. Energiakulutuste osatähtsus kodumajapidamiste kogukulutustes, %","2005","2005",8.6,,
"56","7.3. Energiakulutuste osatähtsus kodumajapidamiste kogukulutustes, %","2006","2006",8.7,,
"56","7.3. Energiakulutuste osatähtsus kodumajapidamiste kogukulutustes, %","2007","2007",9,,
"56","7.3. Energiakulutuste osatähtsus kodumajapidamiste kogukulutustes, %","2008","2008",8.6,,
"56","7.3. Energiakulutuste osatähtsus kodumajapidamiste kogukulutustes, %","2009","2009",10.4,,
"56","7.3. Energiakulutuste osatähtsus kodumajapidamiste kogukulutustes, %","2010","2010",10.4,,
"56","7.3. Energiakulutuste osatähtsus kodumajapidamiste kogukulutustes, %","2011","2011",10.1,,
"56","7.3. Energiakulutuste osatähtsus kodumajapidamiste kogukulutustes, %","2012","2012",9.9,,
"56","7.3. Energiakulutuste osatähtsus kodumajapidamiste kogukulutustes, %","2013","2013",9.7,,
"56","7.3. Energiakulutuste osatähtsus kodumajapidamiste kogukulutustes, %","2014","2014",9.4,,
"56","7.3. Energiakulutuste osatähtsus kodumajapidamiste kogukulutustes, %","2015","2015",9.2,,
"56","7.3. Energiakulutuste osatähtsus kodumajapidamiste kogukulutustes, %","2016","2016",9.5,,
"56","7.3. Energiakulutuste osatähtsus kodumajapidamiste kogukulutustes, %","2017","2017",9.2,,
"148","17.3. Valitsemissektori võlg, % SKP-st","2000","2000",5.1,,
"148","17.3. Valitsemissektori võlg, % SKP-st","2001","2001",4.8,,
"148","17.3. Valitsemissektori võlg, % SKP-st","2002","2002",5.7,,
"148","17.3. Valitsemissektori võlg, % SKP-st","2003","2003",5.6,,
"148","17.3. Valitsemissektori võlg, % SKP-st","2004","2004",5.1,,
"148","17.3. Valitsemissektori võlg, % SKP-st","2005","2005",4.5,,
"148","17.3. Valitsemissektori võlg, % SKP-st","2006","2006",4.4,,
"148","17.3. Valitsemissektori võlg, % SKP-st","2007","2007",3.7,,
"148","17.3. Valitsemissektori võlg, % SKP-st","2008","2008",4.5,,
"148","17.3. Valitsemissektori võlg, % SKP-st","2009","2009",7,,
"148","17.3. Valitsemissektori võlg, % SKP-st","2010","2010",6.6,,
"148","17.3. Valitsemissektori võlg, % SKP-st","2011","2011",6.1,,
"148","17.3. Valitsemissektori võlg, % SKP-st","2012","2012",9.7,,
"148","17.3. Valitsemissektori võlg, % SKP-st","2013","2013",10.2,,
"148","17.3. Valitsemissektori võlg, % SKP-st","2014","2014",10.7,,
"148","17.3. Valitsemissektori võlg, % SKP-st","2015","2015",10,,
"148","17.3. Valitsemissektori võlg, % SKP-st","2016","2016",9.4,,
"148","17.3. Valitsemissektori võlg, % SKP-st","2017","2017",9,,
"105","13.2. Kasvuhoonegaasid energeetikasektorist, tuhat tonni CO2 ekvivalenti","2000","2000",12144,,
"105","13.2. Kasvuhoonegaasid energeetikasektorist, tuhat tonni CO2 ekvivalenti","2001","2001",11956,,
"105","13.2. Kasvuhoonegaasid energeetikasektorist, tuhat tonni CO2 ekvivalenti","2002","2002",11676,,
"105","13.2. Kasvuhoonegaasid energeetikasektorist, tuhat tonni CO2 ekvivalenti","2003","2003",13515,,
"105","13.2. Kasvuhoonegaasid energeetikasektorist, tuhat tonni CO2 ekvivalenti","2004","2004",13417,,
"105","13.2. Kasvuhoonegaasid energeetikasektorist, tuhat tonni CO2 ekvivalenti","2005","2005",13209,,
